"Fecha","prov_residencia_persona_en_situacion_violencia","genero_persona_en_situacion_de_violencia","edad_persona_en_situacion_de_violencia","pais_nacimiento_persona_en_situacion_de_violencia","tipo_de_violencia_fisica","tipo_de_violencia_psicologica","tipo_de_violencia_sexual","tipo_de_violencia_economica_y_patrimonial","tipo_de_violencia_simbolica","tipo_de_violencia_domestica","modalidad_de_violencia_institucional","modalidad_de_violencia_laboral","modalidad_violencia_contra_libertad_reproductiva","modalidad_de_violencia_obstetrica","modalidad_de_violencia_mediatica","modalidad_de_violencia_otras","vinculo_con_la_persona_agresora","genero_de_la_persona_agresora"
"9/9/2022","Buenos Aires","Mujer","32","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja",""
"9/9/2022","Santa Fe","Mujer","42","Argentina","Si","Si","Si","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/9/2022","Misiones","Mujer","31","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/9/2022","Neuquen","Mujer","35","Argentina","No","Si","No","Si","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"9/9/2022","Buenos Aires","Mujer","","","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/9/2022","Santa Fe","Mujer","34","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/9/2022","Santa Fe","Mujer","18","","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/9/2022","Santa Fe","Mujer","43","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/9/2022","Buenos Aires","Mujer","47","Argentina","Si","Si","No","Si","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/9/2022","Santa Fe","Mujer","19","","Si","No","No","No","No","Si","No","No","No","No","No","No","Pareja",""
"9/9/2022","Buenos Aires","Mujer","34","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja",""
"9/9/2022","Mendoza","Mujer","30","","No","No","No","Si","No","No","No","No","No","No","No","No","",""
"9/9/2022","Mendoza","Mujer","52","Argentina","No","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/9/2022","Buenos Aires","Transgenero","21","Argentina","No","No","Si","No","No","No","No","No","No","No","No","No","Otro","Varon"
"9/9/2022","San Luis","Mujer","24","","No","No","No","Si","No","No","No","No","No","No","No","No","",""
"9/9/2022","Buenos Aires","Mujer","","Argentina","No","Si","No","No","No","No","No","No","No","No","No","No","",""
"9/9/2022","Buenos Aires","Mujer","49","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/9/2022","Jujuy","Mujer","24","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/9/2022","Buenos Aires","Mujer","29","Argentina","Si","Si","Si","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/9/2022","Buenos Aires","Mujer","49","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/9/2022","Buenos Aires","Mujer","","","No","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja",""
"9/9/2022","San Luis","Mujer","","","No","Si","No","No","No","No","No","No","No","No","No","No","",""
"9/9/2022","Buenos Aires","Mujer","22","","No","Si","Si","No","No","No","No","No","No","No","No","No","Otro",""
"9/9/2022","Santa Fe","Mujer","35","Argentina","No","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/9/2022","Tucuman","Mujer","","","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/9/2022","Salta","Mujer","","","No","Si","No","No","No","No","No","No","No","No","No","No","",""
"9/9/2022","Tucuman","Mujer","32","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/9/2022","Formosa","Mujer","","","Si","Si","No","No","No","Si","No","No","No","No","No","No","",""
"9/9/2022","Formosa","Mujer","35","","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/9/2022","Tucuman","Mujer","28","","Si","Si","No","Si","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/9/2022","La Rioja","Mujer","36","Argentina","Si","Si","Si","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/9/2022","Rio Negro","Mujer","23","Argentina","No","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja",""
"9/9/2022","Buenos Aires","Mujer","29","Argentina","No","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/9/2022","Buenos Aires","Mujer","29","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/9/2022","Formosa","Mujer","42","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/9/2022","Santa Fe","Mujer","24","Argentina","No","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/9/2022","Ciudad Autonoma de Buenos Aires","Mujer","","","No","Si","No","Si","No","Si","No","No","No","No","No","No","","Varon"
"9/9/2022","Ciudad Autonoma de Buenos Aires","Mujer","34","","No","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/9/2022","Ciudad Autonoma de Buenos Aires","Mujer","31","","No","Si","No","No","No","Si","No","No","No","No","No","No","","Varon"
"9/9/2022","Ciudad Autonoma de Buenos Aires","Mujer","42","","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/9/2022","Buenos Aires","Mujer","","","Si","Si","No","No","Si","Si","No","No","No","No","No","No","Otro","Varon"
"9/9/2022","Buenos Aires","Mujer","28","Argentina","No","Si","Si","No","No","No","No","Si","No","No","No","Si","Otro","Varon"
"9/9/2022","Ciudad Autonoma de Buenos Aires","Mujer","27","","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/9/2022","Buenos Aires","Mujer","","","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/9/2022","Ciudad Autonoma de Buenos Aires","Mujer","37","","Si","Si","No","No","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/9/2022","Ciudad Autonoma de Buenos Aires","Mujer","30","Boliviana","No","Si","Si","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/9/2022","Ciudad Autonoma de Buenos Aires","Mujer","30","","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/9/2022","Ciudad Autonoma de Buenos Aires","Mujer","55","","No","Si","No","No","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"9/9/2022","Buenos Aires","Mujer","48","","Si","Si","No","No","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/9/2022","Buenos Aires","Mujer","67","","Si","Si","No","Si","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"9/9/2022","Buenos Aires","Mujer","57","","Si","Si","No","Si","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"9/9/2022","Buenos Aires","Mujer","50","Argentina","No","Si","No","No","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/9/2022","Buenos Aires","Mujer","42","","No","Si","No","Si","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/9/2022","Buenos Aires","Mujer","29","","No","Si","No","No","Si","Si","No","No","Si","No","No","No","Ex pareja","Varon"
"9/9/2022","Buenos Aires","Mujer","33","","No","Si","No","Si","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/9/2022","Buenos Aires","Mujer","23","","Si","Si","No","Si","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/9/2022","Buenos Aires","Mujer","23","","Si","Si","No","Si","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/9/2022","Buenos Aires","Mujer","23","Argentina","Si","Si","No","Si","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/9/2022","Buenos Aires","Mujer","17","","Si","Si","No","No","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/9/2022","Buenos Aires","Mujer","25","Argentina","No","Si","No","Si","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/9/2022","Buenos Aires","Mujer","42","","No","Si","No","No","Si","No","No","No","No","No","No","No","Otro","Varon"
"9/9/2022","Buenos Aires","Mujer","45","Paraguaya","No","Si","Si","No","No","No","Si","No","No","No","No","No","Otro","Otro"
"9/9/2022","Buenos Aires","Mujer","48","Argentina","No","Si","No","No","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"9/9/2022","Buenos Aires","Mujer","25","","No","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/9/2022","Buenos Aires","Mujer","36","Argentina","No","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/9/2022","Buenos Aires","Mujer","46","","No","Si","No","No","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/9/2022","Buenos Aires","Mujer","37","","Si","Si","No","No","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/9/2022","Buenos Aires","Mujer","","","Si","Si","No","Si","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"9/9/2022","Buenos Aires","Mujer","35","","No","Si","No","No","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"9/9/2022","Buenos Aires","Mujer","35","","Si","Si","No","Si","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/10/2022","Buenos Aires","Mujer","","","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/10/2022","Buenos Aires","Mujer","","","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/10/2022","Buenos Aires","Mujer","27","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/10/2022","Jujuy","Mujer","26","Argentina","Si","Si","No","Si","No","Si","Si","No","No","No","No","No","Ex pareja","Varon"
"9/10/2022","Buenos Aires","Mujer","57","Argentina","Si","Si","Si","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/10/2022","Buenos Aires","Mujer","28","","Si","Si","Si","Si","No","Si","No","No","No","No","No","No","Ex pareja",""
"9/10/2022","Mendoza","Mujer","41","Argentina","Si","Si","Si","No","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"9/10/2022","Jujuy","Mujer","24","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/10/2022","Buenos Aires","Mujer","46","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja",""
"9/10/2022","Santa Fe","Mujer","33","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/10/2022","Santa Fe","Mujer","29","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/10/2022","Rio Negro","Mujer","36","Argentina","Si","Si","No","Si","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"9/10/2022","Buenos Aires","Mujer","45","Paraguaya","No","No","Si","No","No","No","Si","No","No","No","No","No","Otro","Varon"
"9/10/2022","Neuquen","Mujer","40","Argentina","No","Si","No","Si","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"9/10/2022","Entre Rios","Mujer","38","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/10/2022","Chubut","Mujer","31","Argentina","Si","No","No","No","No","Si","No","No","No","No","No","No","Ex pareja",""
"9/10/2022","Buenos Aires","Mujer","42","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/10/2022","Rio Negro","Mujer","37","Argentina","No","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/10/2022","Tucuman","Mujer","33","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/10/2022","Buenos Aires","Mujer","","Argentina","Si","Si","No","No","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/10/2022","Mendoza","Mujer","31","Argentina","Si","Si","No","Si","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"9/10/2022","Buenos Aires","Mujer","43","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/10/2022","Buenos Aires","Mujer","37","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/10/2022","Tucuman","Mujer","32","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/10/2022","Buenos Aires","Mujer","29","Argentina","Si","Si","Si","Si","Si","Si","No","No","No","No","No","No","Ex pareja",""
"9/10/2022","Buenos Aires","Mujer","38","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/10/2022","Buenos Aires","Mujer","24","Argentina","No","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/10/2022","Tucuman","Mujer","31","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/10/2022","Buenos Aires","Mujer","","Argentina","No","Si","No","No","No","No","No","No","No","No","No","No","Otro","Varon"
"9/10/2022","Chaco","Mujer","31","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/10/2022","Cordoba","Mujer","35","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/10/2022","Cordoba","Mujer","22","Argentina","No","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/10/2022","Buenos Aires","Mujer","47","Paraguaya","No","Si","No","Si","No","Si","Si","No","No","No","No","No","Ex pareja","Varon"
"9/10/2022","Buenos Aires","Mujer","","Argentina","Si","Si","Si","No","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"9/10/2022","Buenos Aires","Mujer","21","","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja",""
"9/10/2022","Misiones","Mujer","28","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/10/2022","Buenos Aires","Mujer","29","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/10/2022","Neuquen","Mujer","25","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/10/2022","Buenos Aires","Mujer","19","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Padre o tutor",""
"9/10/2022","Buenos Aires","Mujer","45","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/10/2022","Tucuman","Mujer","40","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/10/2022","Buenos Aires","Mujer","29","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/10/2022","Buenos Aires","Mujer","39","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/10/2022","Jujuy","Mujer","","","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja",""
"9/10/2022","Buenos Aires","Mujer","32","Argentina","No","Si","Si","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/10/2022","Buenos Aires","Mujer","36","Argentina","Si","Si","No","No","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/10/2022","Buenos Aires","Mujer","40","Argentina","No","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/10/2022","Ciudad Autonoma de Buenos Aires","Mujer","27","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/10/2022","Ciudad Autonoma de Buenos Aires","Mujer","","","Si","Si","No","No","No","No","No","No","No","No","No","Si","Otro","Varon"
"9/10/2022","Ciudad Autonoma de Buenos Aires","Mujer","","","No","Si","Si","No","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/10/2022","Ciudad Autonoma de Buenos Aires","Mujer","38","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","","Varon"
"9/10/2022","Ciudad Autonoma de Buenos Aires","Mujer","","","No","Si","No","No","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/10/2022","Ciudad Autonoma de Buenos Aires","Mujer","31","","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/10/2022","Buenos Aires","Mujer","21","","No","Si","Si","No","No","No","No","No","No","No","No","Si","Otro","Varon"
"9/10/2022","Ciudad Autonoma de Buenos Aires","Mujer","36","","No","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/10/2022","Ciudad Autonoma de Buenos Aires","Mujer","","","No","Si","No","No","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/10/2022","","Mujer","","","Si","Si","No","No","No","Si","No","No","No","No","No","No","","Varon"
"9/10/2022","Ciudad Autonoma de Buenos Aires","Mujer","50","","No","Si","No","No","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"9/10/2022","","Mujer","","","No","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/10/2022","","Mujer","","Otro","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/10/2022","Buenos Aires","Mujer","35","","Si","Si","Si","No","Si","No","Si","No","No","No","No","No","Otro","Otro"
"9/10/2022","Buenos Aires","Mujer","","Paraguaya","Si","Si","Si","Si","Si","Si","No","No","Si","No","No","No","Ex pareja","Varon"
"9/10/2022","Buenos Aires","Mujer","43","Argentina","No","Si","No","Si","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/10/2022","Buenos Aires","Mujer","33","","Si","Si","Si","No","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"9/10/2022","Buenos Aires","Mujer","31","Argentina","Si","Si","Si","Si","Si","Si","No","No","Si","No","No","No","Pareja","Varon"
"9/10/2022","Buenos Aires","Mujer","25","Argentina","No","No","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/10/2022","Buenos Aires","Mujer","17","Argentina","Si","Si","No","No","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/10/2022","Buenos Aires","Mujer","","Colombiana","No","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/10/2022","Buenos Aires","Mujer","31","Argentina","No","Si","No","Si","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/10/2022","Buenos Aires","Mujer","","","No","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/10/2022","Buenos Aires","Mujer","41","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/10/2022","Buenos Aires","Mujer","29","","No","Si","No","Si","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/10/2022","Buenos Aires","Mujer","","","No","No","No","No","No","No","No","No","No","No","No","No","",""
"9/11/2022","Buenos Aires","Mujer","35","Paraguaya","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/11/2022","Buenos Aires","Mujer","44","Argentina","No","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"9/11/2022","Buenos Aires","Mujer","46","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"9/11/2022","Rio Negro","Mujer","","Argentina","Si","No","No","No","No","Si","No","No","No","No","No","No","Pareja",""
"9/11/2022","Buenos Aires","Mujer","39","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
